promoter_id	tss_id
CPROM3518	CTSS4345
CPROM3519	CTSS4346
CPROM3520	CTSS4347
CPROM3521	CTSS4348
CPROM3522	CTSS4349
CPROM3523	CTSS4350
CPROM3524	CTSS4351
CPROM3525	CTSS4352
CPROM3526	CTSS4353
CPROM3526	CTSS4354
CPROM3527	CTSS4355
CPROM3528	CTSS4356
CPROM3528	CTSS4357
CPROM3528	CTSS4358
CPROM3528	CTSS4359
CPROM3529	CTSS4360
CPROM3530	CTSS4361
CPROM3530	CTSS4362
CPROM3531	CTSS4363
CPROM3532	CTSS4364
CPROM3533	CTSS4365
CPROM3534	CTSS4366
CPROM3535	CTSS4367
CPROM3536	CTSS4368
CPROM3537	CTSS4369
CPROM3538	CTSS4370
CPROM3539	CTSS4371
CPROM3540	CTSS4372
CPROM3541	CTSS4373
CPROM3542	CTSS4374
CPROM3543	CTSS4375
CPROM3543	CTSS4376
CPROM3543	CTSS4377
CPROM3543	CTSS4378
CPROM3544	CTSS4379
CPROM3545	CTSS4380
CPROM3546	CTSS4381
CPROM3547	CTSS4382
CPROM3548	CTSS4383
CPROM3549	CTSS4384
CPROM3550	CTSS4385
CPROM3551	CTSS4386
CPROM3552	CTSS4387
CPROM3553	CTSS4388
CPROM3554	CTSS4389
CPROM3555	CTSS4390
CPROM3556	CTSS4391
CPROM3557	CTSS4392
CPROM3558	CTSS4393
CPROM3559	CTSS4394
CPROM3560	CTSS4395
CPROM3561	CTSS4396
CPROM3562	CTSS4397
CPROM3563	CTSS4398
CPROM3564	CTSS4399
CPROM3565	CTSS4400
CPROM3566	CTSS4401
CPROM3567	CTSS4402
CPROM3568	CTSS4403
CPROM3569	CTSS4404
CPROM3570	CTSS4405
CPROM3570	CTSS4406
CPROM3570	CTSS4407
CPROM3570	CTSS4408
CPROM3570	CTSS4409
CPROM3570	CTSS4410
CPROM3570	CTSS4411
CPROM3571	CTSS4412
CPROM3571	CTSS4413
CPROM3571	CTSS4414
CPROM3571	CTSS4415
CPROM3572	CTSS4417
CPROM3573	CTSS4416
CPROM3574	CTSS4418
CPROM3575	CTSS4419
CPROM3576	CTSS4420
CPROM3577	CTSS4421
CPROM3578	CTSS4422
CPROM3579	CTSS4423
CPROM3580	CTSS4424
CPROM3581	CTSS4425
CPROM3581	CTSS4426
CPROM3581	CTSS4427
CPROM3582	CTSS4428
CPROM3583	CTSS4429
CPROM3583	CTSS4430
CPROM3584	CTSS4431
CPROM3585	CTSS4432
CPROM3585	CTSS4433
CPROM3586	CTSS4434
CPROM3586	CTSS4435
CPROM3586	CTSS4436
CPROM3587	CTSS4437
CPROM3588	CTSS4438
CPROM3588	CTSS4439
CPROM3588	CTSS4440
CPROM3589	CTSS4441
CPROM3590	CTSS4442
CPROM3590	CTSS4443
CPROM3590	CTSS4444
CPROM3590	CTSS4445
CPROM3591	CTSS4446
CPROM3592	CTSS4447
CPROM3593	CTSS4448
CPROM3594	CTSS4449
CPROM3595	CTSS4450
CPROM3596	CTSS4451
CPROM3597	CTSS4452
CPROM3598	CTSS4453
CPROM3599	CTSS4454
CPROM3600	CTSS4455
CPROM3601	CTSS4456
CPROM3602	CTSS4457
CPROM3603	CTSS4458
CPROM3604	CTSS4459
CPROM3605	CTSS4460
CPROM3606	CTSS4461
CPROM3607	CTSS4462
CPROM3608	CTSS4463
CPROM3609	CTSS4464
CPROM3610	CTSS4465
CPROM3611	CTSS4466
CPROM3612	CTSS4467
CPROM3613	CTSS4468
CPROM3614	CTSS4469
CPROM3615	CTSS4470
CPROM3616	CTSS4471
CPROM3617	CTSS4472
CPROM3618	CTSS4473
CPROM3619	CTSS4474
CPROM3620	CTSS4475
CPROM3621	CTSS4476
CPROM3622	CTSS4477
CPROM3623	CTSS4478
CPROM3624	CTSS4479
CPROM3625	CTSS4480
CPROM3626	CTSS4481
CPROM3627	CTSS4482
CPROM3628	CTSS4483
CPROM3629	CTSS4484
CPROM3630	CTSS4485
CPROM3631	CTSS4486
CPROM3632	CTSS4487
CPROM3632	CTSS4488
CPROM3633	CTSS4489
CPROM3634	CTSS4490
CPROM3635	CTSS4491
CPROM3636	CTSS4492
CPROM3637	CTSS4493
CPROM3638	CTSS4494
CPROM3639	CTSS4495
CPROM3640	CTSS4496
CPROM3641	CTSS4497
CPROM3642	CTSS4498
CPROM3643	CTSS4499
CPROM3643	CTSS4500
CPROM3644	CTSS4501
CPROM3645	CTSS4502
CPROM3646	CTSS4503
CPROM3647	CTSS4504
CPROM3648	CTSS4505
CPROM3649	CTSS4506
CPROM3650	CTSS4507
CPROM3651	CTSS4508
CPROM3652	CTSS4509
CPROM3653	CTSS4510
CPROM3653	CTSS4511
CPROM3654	CTSS4512
CPROM3655	CTSS4513
CPROM3656	CTSS4514
CPROM3657	CTSS4515
CPROM3658	CTSS4516
CPROM3659	CTSS4517
CPROM3660	CTSS4518
CPROM3661	CTSS4519
CPROM3662	CTSS4520
CPROM3663	CTSS4521
CPROM3664	CTSS4522
CPROM3665	CTSS4523
CPROM3666	CTSS4524
CPROM3667	CTSS4525
CPROM3668	CTSS4526
CPROM3669	CTSS4527
CPROM3669	CTSS4528
CPROM3669	CTSS4529
CPROM3670	CTSS4530
CPROM3671	CTSS4531
CPROM3672	CTSS4532
CPROM3673	CTSS4533
CPROM3674	CTSS4534
CPROM3675	CTSS4535
CPROM3676	CTSS4536
CPROM3677	CTSS4537
CPROM3678	CTSS4538
CPROM3679	CTSS4539
CPROM3680	CTSS4540
CPROM3681	CTSS4541
CPROM3682	CTSS4542
CPROM3683	CTSS4543
CPROM3684	CTSS4544
CPROM3685	CTSS4545
CPROM3685	CTSS4546
CPROM3686	CTSS4547
CPROM3687	CTSS4548
CPROM3688	CTSS4549
CPROM3688	CTSS4550
CPROM3688	CTSS4551
CPROM3688	CTSS4552
CPROM3688	CTSS4553
CPROM3689	CTSS4554
CPROM3690	CTSS4555
CPROM3691	CTSS4556
CPROM3692	CTSS4557
CPROM3692	CTSS4558
CPROM3693	CTSS4559
CPROM3694	CTSS4560
CPROM3695	CTSS4561
CPROM3696	CTSS4562
CPROM3697	CTSS4563
CPROM3698	CTSS4564
CPROM3699	CTSS4565
CPROM3700	CTSS4566
CPROM3701	CTSS4567
CPROM3702	CTSS4568
CPROM3703	CTSS4569
CPROM3704	CTSS4570
CPROM3705	CTSS4571
CPROM3706	CTSS4572
CPROM3707	CTSS4573
CPROM3708	CTSS4574
CPROM3709	CTSS4575
CPROM3710	CTSS4576
CPROM3711	CTSS4577
CPROM3712	CTSS4578
CPROM3712	CTSS4579
CPROM3713	CTSS4580
CPROM3714	CTSS4581
CPROM3715	CTSS4582
CPROM3716	CTSS4583
CPROM3717	CTSS4584
CPROM3718	CTSS4585
CPROM3719	CTSS4586
CPROM3720	CTSS4587
CPROM3721	CTSS4588
CPROM3722	CTSS4589
CPROM3723	CTSS4590
CPROM3724	CTSS4591
CPROM3725	CTSS4592
CPROM3726	CTSS4593
CPROM3727	CTSS4594
CPROM3728	CTSS4595
CPROM3729	CTSS4596
CPROM3730	CTSS4597
CPROM3731	CTSS4598
CPROM3732	CTSS4599
CPROM3733	CTSS4600
CPROM3734	CTSS4601
CPROM3735	CTSS4602
CPROM3736	CTSS4603
CPROM3737	CTSS4604
CPROM3738	CTSS4605
CPROM3739	CTSS4606
CPROM3740	CTSS4607
CPROM3741	CTSS4608
CPROM3742	CTSS4609
CPROM3743	CTSS4610
CPROM3744	CTSS4611
CPROM3745	CTSS4612
CPROM3746	CTSS4613
CPROM3747	CTSS4614
CPROM3747	CTSS4615
CPROM3748	CTSS4616
CPROM3748	CTSS4617
CPROM3748	CTSS4618
CPROM3748	CTSS4619
CPROM3749	CTSS4620
CPROM3749	CTSS4621
CPROM3749	CTSS4622
CPROM3749	CTSS4623
CPROM3750	CTSS4624
CPROM3750	CTSS4625
CPROM3751	CTSS4626
CPROM3752	CTSS4627
CPROM3753	CTSS4628
CPROM3753	CTSS4629
CPROM3753	CTSS4630
CPROM3754	CTSS4632
CPROM3755	CTSS4631
CPROM3756	CTSS4633
CPROM3757	CTSS4634
CPROM3758	CTSS4635
CPROM3759	CTSS4636
CPROM3759	CTSS4637
CPROM3759	CTSS4638
CPROM3759	CTSS4639
CPROM3759	CTSS4640
CPROM3760	CTSS4641
CPROM3761	CTSS4642
CPROM3761	CTSS4643
CPROM3762	CTSS4644
CPROM3763	CTSS4645
CPROM3764	CTSS4646
CPROM3765	CTSS4647
CPROM3766	CTSS4648
CPROM3767	CTSS4649
CPROM3768	CTSS4650
CPROM3769	CTSS4651
CPROM3769	CTSS4652
CPROM3770	CTSS4653
CPROM3770	CTSS4654
CPROM3771	CTSS4655
CPROM3772	CTSS4656
CPROM3773	CTSS4657
CPROM3774	CTSS4658
CPROM3775	CTSS4659
CPROM3776	CTSS4660
CPROM3777	CTSS4661
CPROM3777	CTSS4662
CPROM3778	CTSS4663
CPROM3779	CTSS4664
CPROM3780	CTSS4665
CPROM3781	CTSS4666
CPROM3781	CTSS4667
CPROM3781	CTSS4668
CPROM3782	CTSS4669
CPROM3783	CTSS4670
CPROM3784	CTSS4671
CPROM3785	CTSS4672
CPROM3786	CTSS4673
CPROM3787	CTSS4674
CPROM3788	CTSS4675
CPROM3789	CTSS4676
CPROM3789	CTSS4677
CPROM3789	CTSS4678
CPROM3790	CTSS4679
CPROM3791	CTSS4680
CPROM3792	CTSS4681
CPROM3793	CTSS4682
CPROM3794	CTSS4683
CPROM3795	CTSS4684
CPROM3796	CTSS4685
CPROM3797	CTSS4686
CPROM3798	CTSS4687
CPROM3799	CTSS4688
CPROM3800	CTSS4689
CPROM3801	CTSS4690
CPROM3802	CTSS4691
CPROM3803	CTSS4692
CPROM3804	CTSS4693
CPROM3805	CTSS4694
CPROM3806	CTSS4695
CPROM3807	CTSS4696
CPROM3808	CTSS4697
CPROM3809	CTSS4698
CPROM3810	CTSS4699
CPROM3811	CTSS4700
CPROM3812	CTSS4701
CPROM3813	CTSS4702
CPROM3814	CTSS4703
CPROM3815	CTSS4704
CPROM3816	CTSS4705
CPROM3817	CTSS4706
CPROM3818	CTSS4707
CPROM3819	CTSS4708
CPROM3820	CTSS4709
CPROM3821	CTSS4710
CPROM3822	CTSS4711
CPROM3823	CTSS4712
CPROM3824	CTSS4713
CPROM3825	CTSS4714
CPROM3826	CTSS4715
CPROM3827	CTSS4716
CPROM3828	CTSS4717
CPROM3829	CTSS4718
CPROM3830	CTSS4719
CPROM3831	CTSS4720
CPROM3832	CTSS4721
CPROM3833	CTSS4722
CPROM3834	CTSS4723
CPROM3834	CTSS4724
CPROM3835	CTSS4725
CPROM3835	CTSS4726
CPROM3835	CTSS4727
CPROM3836	CTSS4728
CPROM3837	CTSS4732
CPROM3838	CTSS4729
CPROM3838	CTSS4730
CPROM3838	CTSS4731
CPROM3838	CTSS4733
CPROM3839	CTSS4734
CPROM3840	CTSS4735
CPROM3841	CTSS4736
CPROM3841	CTSS4737
CPROM3842	CTSS4738
CPROM3842	CTSS4739
CPROM3842	CTSS4740
CPROM3843	CTSS4741
CPROM3844	CTSS4742
CPROM3845	CTSS4743
CPROM3846	CTSS4744
CPROM3847	CTSS4745
CPROM3848	CTSS4746
CPROM3849	CTSS4747
CPROM3849	CTSS4748
CPROM3849	CTSS4749
CPROM3850	CTSS4750
CPROM3851	CTSS4751
CPROM3852	CTSS4752
CPROM3853	CTSS4753
CPROM3854	CTSS4754
CPROM3855	CTSS4755
CPROM3856	CTSS4756
CPROM3857	CTSS4757
CPROM3858	CTSS4758
CPROM3859	CTSS4759
CPROM3860	CTSS4760
CPROM3861	CTSS4761
CPROM3862	CTSS4762
CPROM3863	CTSS4763
CPROM3864	CTSS4764
CPROM3865	CTSS4765
CPROM3866	CTSS4766
CPROM3867	CTSS4767
CPROM3867	CTSS4768
CPROM3868	CTSS4769
CPROM3869	CTSS4770
CPROM3870	CTSS4771
CPROM3871	CTSS4772
CPROM3872	CTSS4773
CPROM3873	CTSS4774
CPROM3874	CTSS4775
CPROM3875	CTSS4776
CPROM3875	CTSS4777
CPROM3876	CTSS4778
CPROM3877	CTSS4779
CPROM3878	CTSS4780
CPROM3879	CTSS4781
CPROM3880	CTSS4782
CPROM3881	CTSS4783
CPROM3882	CTSS4784
CPROM3883	CTSS4785
CPROM3884	CTSS4786
CPROM3885	CTSS4787
CPROM3886	CTSS4788
CPROM3887	CTSS4789
CPROM3888	CTSS4790
CPROM3888	CTSS4791
CPROM3889	CTSS4792
CPROM3889	CTSS4793
CPROM3890	CTSS4794
CPROM3891	CTSS4795
CPROM3892	CTSS4796
CPROM3892	CTSS4797
CPROM3893	CTSS4798
CPROM3893	CTSS4799
CPROM3894	CTSS4800
CPROM3895	CTSS4801
CPROM3896	CTSS4802
CPROM3896	CTSS4803
CPROM3896	CTSS4804
CPROM3897	CTSS4805
CPROM3898	CTSS4806
CPROM3898	CTSS4807
CPROM3898	CTSS4808
CPROM3899	CTSS4809
CPROM3900	CTSS4810
CPROM3901	CTSS4811
CPROM3902	CTSS4812
CPROM3903	CTSS4813
CPROM3904	CTSS4814
CPROM3905	CTSS4816
CPROM3906	CTSS4815
CPROM3907	CTSS4817
CPROM3908	CTSS4818
CPROM3909	CTSS4819
CPROM3910	CTSS4820
CPROM3911	CTSS4821
CPROM3912	CTSS4822
CPROM3913	CTSS4823
CPROM3913	CTSS4824
CPROM3913	CTSS4825
CPROM3914	CTSS4826
CPROM3915	CTSS4827
CPROM3915	CTSS4828
CPROM3916	CTSS4829
CPROM3917	CTSS4830
CPROM3918	CTSS4831
CPROM3919	CTSS4832
CPROM3920	CTSS4833
CPROM3921	CTSS4834
CPROM3922	CTSS4835
CPROM3923	CTSS4836
CPROM3924	CTSS4837
CPROM3925	CTSS4838
CPROM3926	CTSS4839
CPROM3927	CTSS4840
CPROM3928	CTSS4841
CPROM3929	CTSS4842
CPROM3930	CTSS4843
CPROM3931	CTSS4844
CPROM3932	CTSS4845
CPROM3932	CTSS4846
CPROM3932	CTSS4847
CPROM3932	CTSS4848
CPROM3932	CTSS4849
CPROM3933	CTSS4850
CPROM3933	CTSS4851
CPROM3933	CTSS4852
CPROM3934	CTSS4853
CPROM3935	CTSS4854
CPROM3936	CTSS4855
CPROM3936	CTSS4856
CPROM3937	CTSS4857
CPROM3938	CTSS4858
CPROM3939	CTSS4859
CPROM3940	CTSS4860
CPROM3941	CTSS4861
CPROM3941	CTSS4862
CPROM3942	CTSS4863
CPROM3943	CTSS4864
CPROM3944	CTSS4865
CPROM3945	CTSS4868
CPROM3946	CTSS4866
CPROM3946	CTSS4867
CPROM3947	CTSS4869
CPROM3948	CTSS4870
CPROM3949	CTSS4871
CPROM3950	CTSS4872
CPROM3951	CTSS4873
CPROM3952	CTSS4874
CPROM3953	CTSS4875
CPROM3954	CTSS4876
CPROM3955	CTSS4877
CPROM3956	CTSS4878
CPROM3957	CTSS4879
CPROM3958	CTSS4880
CPROM3958	CTSS4881
CPROM3959	CTSS4882
CPROM3960	CTSS4883
CPROM3961	CTSS4884
CPROM3962	CTSS4885
CPROM3963	CTSS4886
CPROM3964	CTSS4887
CPROM3965	CTSS4888
CPROM3966	CTSS4889
CPROM3967	CTSS4890
CPROM3968	CTSS4891
CPROM3969	CTSS4892
CPROM3969	CTSS4893
CPROM3969	CTSS4894
CPROM3970	CTSS4895
CPROM3971	CTSS4896
CPROM3971	CTSS4897
CPROM3971	CTSS4898
CPROM3972	CTSS4899
CPROM3972	CTSS4900
CPROM3973	CTSS4901
CPROM3974	CTSS4902
CPROM3975	CTSS4903
CPROM3976	CTSS4904
CPROM3976	CTSS4905
CPROM3977	CTSS4906
CPROM3978	CTSS4907
CPROM3979	CTSS4908
CPROM3980	CTSS4909
CPROM3981	CTSS4910
CPROM3982	CTSS4911
CPROM3982	CTSS4912
CPROM3982	CTSS4913
CPROM3983	CTSS4914
CPROM3983	CTSS4915
CPROM3984	CTSS4916
CPROM3984	CTSS4917
CPROM3984	CTSS4918
CPROM3984	CTSS4919
CPROM3985	CTSS4920
CPROM3985	CTSS4921
CPROM3986	CTSS4922
CPROM3987	CTSS4923
CPROM3988	CTSS4924
CPROM3989	CTSS4925
CPROM3989	CTSS4926
CPROM3990	CTSS4927
CPROM3990	CTSS4928
CPROM3991	CTSS4929
CPROM3992	CTSS4930
CPROM3993	CTSS4931
CPROM3993	CTSS4932
CPROM3994	CTSS4933
CPROM3995	CTSS4934
CPROM3996	CTSS4935
CPROM3997	CTSS4936
CPROM3998	CTSS4937
CPROM3999	CTSS4938
CPROM4000	CTSS4939
CPROM4001	CTSS4940
CPROM4002	CTSS4941
CPROM4003	CTSS4942
CPROM4004	CTSS4943
CPROM4004	CTSS4944
CPROM4005	CTSS4945
CPROM4006	CTSS4946
CPROM4007	CTSS4947
CPROM4008	CTSS4948
CPROM4009	CTSS4949
CPROM4010	CTSS4950
CPROM4011	CTSS4951
CPROM4012	CTSS4952
CPROM4013	CTSS4953
CPROM4014	CTSS4954
CPROM4015	CTSS4955
CPROM4016	CTSS4956
CPROM4017	CTSS4957
CPROM4018	CTSS4958
CPROM4019	CTSS4959
CPROM4020	CTSS4960
CPROM4021	CTSS4961
CPROM4021	CTSS4962
CPROM4021	CTSS4963
CPROM4022	CTSS4964
CPROM4022	CTSS4965
CPROM4022	CTSS4966
CPROM4023	CTSS4967
CPROM4024	CTSS4968
CPROM4025	CTSS4969
CPROM4026	CTSS4970
CPROM4027	CTSS4971
CPROM4028	CTSS4974
CPROM4029	CTSS4972
CPROM4029	CTSS4973
CPROM4030	CTSS4975
CPROM4030	CTSS4976
CPROM4031	CTSS4977
CPROM4032	CTSS4978
CPROM4032	CTSS4979
CPROM4033	CTSS4980
CPROM4034	CTSS4981
CPROM4035	CTSS4982
CPROM4036	CTSS4983
CPROM4037	CTSS4984
CPROM4037	CTSS4985
CPROM4037	CTSS4986
CPROM4038	CTSS4987
CPROM4039	CTSS4988
CPROM4040	CTSS4989
CPROM4041	CTSS4990
CPROM4042	CTSS4991
CPROM4043	CTSS4992
CPROM4044	CTSS4993
CPROM4045	CTSS4994
CPROM4046	CTSS4995
CPROM4047	CTSS4996
CPROM4048	CTSS4997
CPROM4049	CTSS4998
CPROM4050	CTSS4999
CPROM4051	CTSS5000
CPROM4052	CTSS5001
CPROM4053	CTSS5002
CPROM4054	CTSS5003
CPROM4055	CTSS5004
CPROM4056	CTSS5005
CPROM4057	CTSS5006
CPROM4058	CTSS5007
CPROM4059	CTSS5008
CPROM4060	CTSS5009
CPROM4061	CTSS5010
CPROM4062	CTSS5011
CPROM4063	CTSS5012
CPROM4064	CTSS5013
CPROM4065	CTSS5014
CPROM4065	CTSS5015
CPROM4065	CTSS5016
CPROM4065	CTSS5017
CPROM4066	CTSS5018
CPROM4067	CTSS5019
CPROM4068	CTSS5020
CPROM4069	CTSS5021
CPROM4070	CTSS5022
CPROM4071	CTSS5023
CPROM4072	CTSS5024
CPROM4073	CTSS5025
CPROM4073	CTSS5026
CPROM4073	CTSS5027
CPROM4074	CTSS5028
CPROM4075	CTSS5029
CPROM4076	CTSS5030
CPROM4077	CTSS5031
CPROM4077	CTSS5032
CPROM4078	CTSS5033
CPROM4079	CTSS5034
CPROM4080	CTSS5035
CPROM4081	CTSS5036
CPROM4082	CTSS5037
CPROM4083	CTSS5038
CPROM4084	CTSS5039
CPROM4085	CTSS5040
CPROM4085	CTSS5041
CPROM4086	CTSS5042
CPROM4087	CTSS5043
CPROM4088	CTSS5044
CPROM4088	CTSS5045
CPROM4089	CTSS5046
CPROM4090	CTSS5047
CPROM4091	CTSS5048
CPROM4092	CTSS5049
CPROM4093	CTSS5050
CPROM4094	CTSS5051
CPROM4095	CTSS5052
CPROM4096	CTSS5053
CPROM4097	CTSS5054
CPROM4098	CTSS5055
CPROM4099	CTSS5056
CPROM4099	CTSS5057
CPROM4100	CTSS5058
CPROM4101	CTSS5059
CPROM4102	CTSS5060
CPROM4103	CTSS5061
CPROM4104	CTSS5062
CPROM4105	CTSS5063
CPROM4106	CTSS5064
CPROM4107	CTSS5065
CPROM4107	CTSS5066
CPROM4108	CTSS5067
CPROM4109	CTSS5068
CPROM4110	CTSS5069
CPROM4110	CTSS5070
CPROM4110	CTSS5071
CPROM4110	CTSS5072
CPROM4111	CTSS5073
CPROM4112	CTSS5074
CPROM4113	CTSS5075
CPROM4113	CTSS5076
CPROM4114	CTSS5077
CPROM4115	CTSS5078
CPROM4115	CTSS5079
CPROM4116	CTSS5080
CPROM4116	CTSS5081
CPROM4117	CTSS5082
CPROM4118	CTSS5083
CPROM4119	CTSS5084
CPROM4120	CTSS5085
CPROM4121	CTSS5086
CPROM4122	CTSS5087
CPROM4123	CTSS5088
CPROM4124	CTSS5089
CPROM4125	CTSS5090
CPROM4126	CTSS5091
CPROM4126	CTSS5092
CPROM4126	CTSS5093
CPROM4127	CTSS5094
CPROM4127	CTSS5095
CPROM4128	CTSS5096
CPROM4129	CTSS5097
CPROM4130	CTSS5098
CPROM4131	CTSS5099
CPROM4132	CTSS5100
CPROM4132	CTSS5101
CPROM4133	CTSS5102
CPROM4133	CTSS5103
CPROM4134	CTSS5104
CPROM4135	CTSS5105
CPROM4136	CTSS5106
CPROM4137	CTSS5107
CPROM4138	CTSS5108
CPROM4139	CTSS5109
CPROM4140	CTSS5110
CPROM4141	CTSS5111
CPROM4142	CTSS5112
CPROM4143	CTSS5113
CPROM4144	CTSS5114
CPROM4145	CTSS5115
CPROM4145	CTSS5116
CPROM4145	CTSS5117
CPROM4145	CTSS5118
CPROM4145	CTSS5119
CPROM4145	CTSS5120
CPROM4145	CTSS5121
CPROM4146	CTSS5122
CPROM4146	CTSS5123
CPROM4147	CTSS5124
CPROM4147	CTSS5125
CPROM4148	CTSS5126
CPROM4149	CTSS5127
CPROM4150	CTSS5128
CPROM4151	CTSS5129
CPROM4152	CTSS5130
CPROM4153	CTSS5131
CPROM4154	CTSS5132
CPROM4155	CTSS5133
CPROM4156	CTSS5134
CPROM4156	CTSS5135
CPROM4157	CTSS5136
CPROM4158	CTSS5137
CPROM4159	CTSS5138
CPROM4160	CTSS5139
CPROM4161	CTSS5140
CPROM4161	CTSS5141
CPROM4162	CTSS5142
CPROM4163	CTSS5143
CPROM4163	CTSS5144
CPROM4164	CTSS5145
CPROM4165	CTSS5146
CPROM4166	CTSS5147
CPROM4167	CTSS5149
CPROM4167	CTSS5150
CPROM4168	CTSS5148
CPROM4169	CTSS5151
CPROM4170	CTSS5152
CPROM4171	CTSS5153
CPROM4172	CTSS5154
CPROM4173	CTSS5155
CPROM4174	CTSS5156
CPROM4175	CTSS5157
CPROM4176	CTSS5158
CPROM4177	CTSS5159
CPROM4177	CTSS5160
CPROM4178	CTSS5161
CPROM4179	CTSS5162
CPROM4180	CTSS5163
CPROM4181	CTSS5164
CPROM4182	CTSS5165
CPROM4182	CTSS5166
CPROM4182	CTSS5167
CPROM4183	CTSS5168
CPROM4184	CTSS5169
CPROM4185	CTSS5170
CPROM4186	CTSS5171
CPROM4187	CTSS5172
CPROM4188	CTSS5173
CPROM4188	CTSS5174
CPROM4188	CTSS5175
CPROM4189	CTSS5176
CPROM4190	CTSS5177
CPROM4190	CTSS5178
CPROM4191	CTSS5179
CPROM4192	CTSS5180
CPROM4193	CTSS5181
CPROM4194	CTSS5182
CPROM4195	CTSS5183
CPROM4196	CTSS5184
CPROM4197	CTSS5185
CPROM4198	CTSS5186
CPROM4199	CTSS5187
CPROM4199	CTSS5188
CPROM4200	CTSS5189
CPROM4201	CTSS5190
CPROM4202	CTSS5191
CPROM4203	CTSS5192
CPROM4204	CTSS5193
CPROM4205	CTSS5194
CPROM4206	CTSS5195
CPROM4207	CTSS5196
CPROM4208	CTSS5197
CPROM4209	CTSS5198
CPROM4209	CTSS5199
CPROM4209	CTSS5200
CPROM4209	CTSS5201
CPROM4210	CTSS5202
CPROM4211	CTSS5203
CPROM4212	CTSS5204
CPROM4213	CTSS5205
CPROM4214	CTSS5206
CPROM4215	CTSS5207
CPROM4216	CTSS5208
CPROM4217	CTSS5209
CPROM4217	CTSS5210
CPROM4218	CTSS5211
CPROM4218	CTSS5212
CPROM4219	CTSS5213
CPROM4220	CTSS5214
CPROM4221	CTSS5215
CPROM4222	CTSS5216
CPROM4223	CTSS5217
CPROM4224	CTSS5218
CPROM4225	CTSS5219
CPROM4226	CTSS5220
CPROM4227	CTSS5221
CPROM4228	CTSS5222
CPROM4229	CTSS5223
CPROM4230	CTSS5224
CPROM4231	CTSS5225
CPROM4232	CTSS5226
CPROM4232	CTSS5227
CPROM4233	CTSS5228
CPROM4234	CTSS5229
CPROM4235	CTSS5230
CPROM4236	CTSS5231
CPROM4237	CTSS5232
CPROM4238	CTSS5233
CPROM4239	CTSS5234
CPROM4240	CTSS5235
CPROM4241	CTSS5236
CPROM4242	CTSS5237
CPROM4243	CTSS5238
CPROM4244	CTSS5239
CPROM4245	CTSS5240
CPROM4245	CTSS5241
CPROM4245	CTSS5242
CPROM4246	CTSS5243
CPROM4247	CTSS5244
CPROM4248	CTSS5245
CPROM4249	CTSS5246
CPROM4250	CTSS5247
CPROM4251	CTSS5248
CPROM4252	CTSS5249
CPROM4253	CTSS5250
CPROM4254	CTSS5251
CPROM4255	CTSS5252
CPROM4256	CTSS5253
CPROM4256	CTSS5254
CPROM4257	CTSS5255
CPROM4258	CTSS5256
CPROM4259	CTSS5257
CPROM4260	CTSS5258
CPROM4261	CTSS5259
CPROM4262	CTSS5260
CPROM4263	CTSS5261
CPROM4264	CTSS5262
CPROM4265	CTSS5263
CPROM4266	CTSS5264
CPROM4266	CTSS5265
CPROM4266	CTSS5266
CPROM4266	CTSS5267
CPROM4267	CTSS5268
CPROM4267	CTSS5269
CPROM4267	CTSS5270
CPROM4268	CTSS5271
CPROM4269	CTSS5272
CPROM4270	CTSS5274
CPROM4270	CTSS5275
CPROM4270	CTSS5276
CPROM4271	CTSS5273
CPROM4272	CTSS5277
CPROM4273	CTSS5278
CPROM4273	CTSS5279
CPROM4273	CTSS5280
CPROM4273	CTSS5281
CPROM4274	CTSS5282
CPROM4274	CTSS5283
CPROM4275	CTSS5284
CPROM4276	CTSS5285
CPROM4277	CTSS5286
CPROM4278	CTSS5287
CPROM4278	CTSS5288
CPROM4278	CTSS5289
CPROM4278	CTSS5290
CPROM4279	CTSS5291
CPROM4280	CTSS5292
CPROM4281	CTSS5293
CPROM4282	CTSS5294
CPROM4283	CTSS5295
CPROM4284	CTSS5296
CPROM4285	CTSS5297
CPROM4286	CTSS5298
CPROM4287	CTSS5299
CPROM4288	CTSS5300
CPROM4289	CTSS5301
CPROM4290	CTSS5302
CPROM4290	CTSS5303
CPROM4291	CTSS5304
CPROM4292	CTSS5305
CPROM4293	CTSS5306
CPROM4294	CTSS5307
CPROM4294	CTSS5308
CPROM4295	CTSS5309
CPROM4295	CTSS5310
CPROM4296	CTSS5311
CPROM4297	CTSS5312
CPROM4298	CTSS5313
CPROM4299	CTSS5314
CPROM4300	CTSS5315
CPROM4301	CTSS5316
CPROM4302	CTSS5317
CPROM4302	CTSS5318
CPROM4303	CTSS5320
CPROM4303	CTSS5321
CPROM4304	CTSS5319
CPROM4305	CTSS5322
CPROM4305	CTSS5323
CPROM4306	CTSS5324
CPROM4307	CTSS5325
CPROM4307	CTSS5326
CPROM4307	CTSS5327
CPROM4307	CTSS5328
CPROM4308	CTSS5329
CPROM4309	CTSS5330
CPROM4310	CTSS5331
CPROM4311	CTSS5332
CPROM4312	CTSS5333
CPROM4313	CTSS5334
CPROM4314	CTSS5335
CPROM4315	CTSS5336
CPROM4316	CTSS5337
CPROM4317	CTSS5338
CPROM4318	CTSS5339
CPROM4318	CTSS5340
CPROM4319	CTSS5341
CPROM4320	CTSS5342
CPROM4321	CTSS5343
